Date,Rain,Temp Max,Temp Min
15-02-1952,0,33.65000153,17.48999977
16-02-1952,0,33.97999954,17.76000023
17-02-1952,0,33.27999878,17.81999969
18-02-1952,0,33.68999863,17
19-02-1952,0,33.88000107,20.40999985
20-02-1952,0,34.29000092,19.44000053
21-02-1952,0,33.91999817,20.89999962
22-02-1952,0,33.41999817,22.14999962
23-02-1952,0,32.77000046,20.57999992
24-02-1952,0,32.22000122,18.77000046
25-02-1952,0,32.52000046,16.68000031
26-02-1952,0,32.79999924,17.88999939
27-02-1952,0,33.75,18.60000038
28-02-1952,0,34.11000061,18.23999977
29-02-1952,0,34.08000183,17.29000092
01-03-1952,0,34.04000092,16.82999992
02-03-1952,0,34.00999832,20.09000015
03-03-1952,0,33.11999893,16.35000038
04-03-1952,0,33.52000046,16.10000038
05-03-1952,0,34.66999817,17.21999931
06-03-1952,0,35.58000183,19.25
07-03-1952,0,35.84999847,20.79999924
08-03-1952,0,36.11000061,21.37000084
09-03-1952,0,35.75999832,20.70999908
10-03-1952,0,35.06000137,20.31999969
11-03-1952,0,35.02999878,20.36000061
12-03-1952,0,35.58000183,21.67000008
13-03-1952,0,35.06000137,22.19000053
14-03-1952,0,34.88999939,22.68000031
15-03-1952,0,35.54000092,22.64999962
16-03-1952,0,35.36999893,21.73999977
17-03-1952,0,35.02000046,20.59000015
18-03-1952,0,35.45999908,19.89999962
19-03-1952,0,35.68000031,18.43000031
20-03-1952,0,35.27000046,18.90999985
21-03-1952,0,35.18999863,20.27000046
22-03-1952,0,35.47999954,22.05999947
23-03-1952,0,35.36999893,21.37000084
24-03-1952,0,36.45999908,21.18000031
25-03-1952,0,36.88000107,20.28000069
26-03-1952,0,36.97000122,21.10000038
27-03-1952,0,37.06999969,21.79000092
28-03-1952,0,37.11000061,22.65999985
29-03-1952,0,37.5,23.29999924
30-03-1952,0,37.02999878,23.80999947
31-03-1952,0.796916783,36.72000122,24.89999962
01-04-1952,0,36.54999924,24.80999947
02-04-1952,0,37.22000122,24.30999947
03-04-1952,2.125270128,37.65999985,23.70000076
04-04-1952,0.812386453,37.36999893,24.32999992
05-04-1952,0,36.33000183,24.30999947
